sample_id,text,model,true_specialist,predicted_specialist,specialist_confidence,true_severity,predicted_severity,severity_confidence,language,token_length
515::v1::a3cec9d9,"Mera bahut dard ho raha he, Mujhe PREOPERATIVE DIAGNOSIS:, Volar laceration to right ring finger with possible digital nerve injury with possible flexor tendon injury. Main 13 saal ka hun.",indic_bert,SURGERY,OBGYN,0.08346190303564072,S4,S5,0.20985350012779236,Hinglish,30
515::v2::60a3da25,"Mujhe tabiyat ki shikayat hai, Mujhe PREOPERATIVE DIAGNOSIS:, Volar laceration to right ring finger with possible digital nerve injury with possible flexor tendon injury. Main 13 saal ka hun.",indic_bert,SURGERY,OBGYN,0.08296718448400497,S4,S5,0.21052390336990356,Hinglish,29
515::v3::c311f85e,"Ye dard bhut zyada hai kal subah se, Mujhe PREOPERATIVE DIAGNOSIS:, Volar laceration to right ring finger with possible digital nerve injury with possible flexor tendon injury. Main 13 saal ka hun.",indic_bert,SURGERY,OBGYN,0.08340664207935333,S4,S5,0.21000990271568298,Hinglish,32
535::v0::6be5074e,"PROCEDURE PERFORMED:,1.  Left heart catheterization, left ventriculogram, aortogram, coronary angiogram.,2.  PCI of the LAD and left main coronary artery with Impella assist device.,INDICATIONS FOR PROCEDURE: , Unstable angina and congestive heart failure with impaired LV function.,TECHNIQUE OF PROCEDURE: , After obtaining informed consent, the patient was brought to the cardiac catheterization suite in postabsorptive and nonsedated state.  The right groin was prepped and draped in the usual sterile manner.  Lidocaine 2% was used for infiltration anesthesia.  Using modified Seldinger technique, a 7-French sheath was introduced into the right common femoral artery and a 6-French sheath was introduced into the right common femoral vein.  Through the arterial sheath, angiography of the right common femoral artery was obtained.  Thereafter, 6-French pigtail catheter was advanced to the level of the distal aorta where angiography of the distal aorta and the bifurcation of the right and left common iliac arteries was obtained.  Thereafter, a 4-French sheath was introduced into the left common femoral artery using modified Seldinger technique.  Thereafter, the pigtail catheter was advanced over an 0.035-inch J-wire into the left ventricle and LV-gram was performed in RAO view and after pullback, an aortogram was performed in the LAO view.  Therefore, a 6-French JL4 and JR4 guiding catheters were used to engage the left and right coronary arteries respectively and multiple orthogonal views of the coronary arteries were obtained.,ANGIOGRAPHIC FINDINGS:  ,1.  LV-gram:  LVEDP was 15 mmHg.  LV ejection fraction 10% to 15% with global hypokinesis.  Only anterior wall is contracting.  There was no mitral regurgitation.  There was no gradient across the aortic valve upon pullback, and on aortography, there was no evidence of aortic dissection or aortic regurgitation.,2.  The right coronary artery is a dominant vessels with a mid 50% to 70% stenosis which was not treated.  The left main coronary artery calcified vessel with disease.,2.  The left anterior descending artery had an 80% to 90% mid-stenosis.  First diagonal branch had a more than 90% stenosis.,3.  The circumflex coronary artery had a patent stent.,INTERVENTION: , After reviewing the angiographic images, we elected to proceed with intervention of the left anterior descending artery.  The 4-French sheath in the left common femoral artery was upsized to a 12-French Impella sheath through which an Amplatz wire and a 6-French multipurpose catheter were advanced into the left ventricle.  The Amplatz wire was exchanged for an Impella 0.018-inch stiff wire.  The multipurpose catheter was removed, and the Impella was advanced into the left ventricle and a performance level of 8 was achieved with a cardiac output of 2 to 2.5 l/min.  Thereafter, a 7-French JL4 guiding catheter was used to engage the left coronary artery and an Asahi soft 0.014-inch wire was advanced into the left anterior descending artery and a second 0.014-inch Asahi soft wire was advanced into the diagonal branch.  The diagonal branch was predilated with a 2.5 x 30-mm Sprinter balloon at nominal atmospheres and thereafter a 2.5 x 24 Endeavor stent was successfully deployed in the mid-LAD and a 3.0 x 15-mm Endeavor stent was deployed in the proximal LAD.  The stent delivery balloon was used to post-dilate the overlapping segment.  The LAD, the diagonal was rewires with an 0.014-inch Asahi soft wire and a 3.0 x 20-mm Maverick balloon was advanced into the LAD for post-dilatation and a 2.0 x 30-mm Sprinter balloon was advanced into the diagonal for kissing inflations which were performed at nominal atmospheres.  At this point, it was noted that the left main had a retrograde dissection.  A 3.5 x 18-mm Endeavor stent was successfully deployed in the left main coronary artery.  The Asahi soft wire in the diagonal was removed and placed into the circumflex coronary artery.  Kissing inflations of the LAD and the circumflex coronary artery were performed using 3.0 x 20 Maverick balloons x2 balloons, inflated at high atmospheres of 14.,RESULTS: , Lesion reduction in the LAD FROM 90% to 0% and TIMI 3 flow obtained.  Lesion reduction in the diagonal from 90% to less than 60% and TIMI 3 flow obtained.  Lesion reduction in the left maintained coronary artery from 50% to 0% and TIMI 3 flow obtained.,The patient tolerated the procedure well and the inflations well with no evidence of any hemodynamic instability.  The Impella device was gradually decreased from performance level of 8 to performance level of 1 at which point it was removed into the aorta and it was turned off and the Impella was removed from the body and the 2 Perclose sutures were tightened.  From the right common femoral artery, a 6-French IMA catheter was advanced and an 0.035-inch wire down into the left common femoral and superficial femoral artery, over which an 8 x 40 balloon was advanced and tamponade of the arteriotomy site of the left common femoral artery was performed from within the artery at 3 atmospheres for a total of 20 minutes.  The right common femoral artery and vein sheaths were both sutured in place for further observation.  Of note, the patient received Angiomax during the procedure and an ACT above 300 was maintained.,IMPRESSION:,1.  Left ventricular dysfunction with ejection fraction of 10% to 15%.,2.  High complex percutaneous coronary intervention of the left main coronary artery, left anterior descending artery, and diagonal with Impella circulatory support.,COMPLICATIONS: , None.,The patient tolerated the procedure well with no complications.  The estimated blood loss was 200 ml.  Estimated dye used was 200 ml of Visipaque.  The patient remained hemodynamically stable with no hypotension and no hematomas in the groins.,PLAN:  ,1.  Aspirin, Plavix, statins, beta blockers, ACE inhibitors as tolerated.,2.  Hydration.,3.  The patient will be observed over night for any hemodynamic instability or ischemia.  If she remains stable, the right common femoral artery and vein sheaths will be removed and manual pressure will be applied for hemostasis.",indic_bert,SURGERY,OBGYN,0.08328770846128464,S4,S5,0.21146413683891296,Hinglish,954
535::v1::e181015a,"Mera bahot dard hoo rehaa hai, Mujhe PROCEDURE PERFORMED:,1.",indic_bert,SURGERY,OBGYN,0.08308540284633636,S4,S5,0.21034739911556244,Hinglish,9
535::v2::9e7b0b5f,"Mujhe tabiyyat ki shikayat hai, Mujhe PROCEDURE PERFORMED:,1.",indic_bert,SURGERY,OBGYN,0.08318917453289032,S4,S5,0.21025869250297546,Hinglish,8
535::v3::a81d0d83,"Ye dardh bohot ziyada hai kal subha se, Mujhe PROCEDURE PERFORMED:,1.",indic_bert,SURGERY,OBGYN,0.08329916000366211,S4,S5,0.2106877565383911,Hinglish,11
547::v0::49131ab6,"PREOPERATIVE DIAGNOSES:,1.  Fullness in right base of the tongue.,2.  Chronic right ear otalgia.,POSTOPERATIVE DIAGNOSIS: , Pending pathology.,PROCEDURE PERFORMED: , Microsuspension direct laryngoscopy with biopsy.,ANESTHESIA: , General.,INDICATION:,  This is a 50-year-old female who presents to the office with a chief complaint of ear pain on the right side.  Exact etiology of her ear pain had not been identified.  A fiberoptic examination had been performed in the office.  Upon examination, she was noted to have fullness in the right base of her tongue.  She was counseled on the risks, benefits, and alternatives to surgery and consented to such.,PROCEDURE: , After informed consent was obtained, the patient was brought to the Operative Suite where she was placed in supine position.  General endotracheal tube intubation was delivered by the Department of Anesthesia.  The patient was rotated 90 degrees away where a shoulder roll was placed.  A tooth guard was then placed to protect the upper dentition.  The Dedo laryngoscope was then inserted into the oral cavity.  It was advanced on the right lateral pharyngeal wall until the epiglottis was brought into view.  At this point, it was advanced underneath the epiglottis until the vocal cords were seen.  At this point, it was suspended via the Lewy suspension arm from the Mayo stand.  At this point, the Zeiss microscope with a 400 mm lens was brought into the surgical field.  Inspection of the vocal cords underneath the microscope revealed them to be white and glistening without any mucosal abnormalities.  It should be mentioned that the right vocal cord did appear to be slightly more hyperemic, however, there were no mucosal abnormalities identified.  This was confirmed with a laryngeal probe as well as use of mirror evaluated in the subglottic portion as well as the ventricle.  At this point, the scope was desuspended and the microscope was removed.  The scope was withdrawn through the vallecular region.  Inspection of the vallecula revealed a fullness on the right side with a papillomatous type growth that appeared very friable.  Biopsies were obtained with straight-biting cup forceps.  Once hemostasis was achieved, the scope was advanced into the piriform sinuses.  Again in the right piriform sinus, there was noted to be studding along the right lateral wall of the piriform sinus.  Again, biopsies were performed and once hemostasis was achieved, the scope was further withdrawn down the lateral pharyngeal wall.  There were no mucosal abnormalities identified within the oropharynx.  The scope was then completely removed and a bimanual examination was performed.  No neck masses were identified.  At this point, the procedure was complete.  The mouth guard was removed and the patient was returned to Anesthesia for awakening and taken to the recovery room without incident.",indic_bert,SURGERY,OBGYN,0.08334372937679291,S4,S5,0.211947500705719,Hinglish,444
547::v1::a34871bf,"Mera bahut darad hoo raha hain, Mujhe ear pain on the right side ki shikayat hai. Main 50 saal ki hun.",indic_bert,SURGERY,OBGYN,0.08320361375808716,S4,S5,0.21026697754859924,Hinglish,21
547::v2::082a2fb1,"Mujhe tabiyat ki shikayat he, Mujhe ear pain on the right side ki shikayat hai. Main 50 saal ki hun.",indic_bert,SURGERY,OBGYN,0.08318261057138443,S4,S5,0.2102397084236145,Hinglish,20
547::v3::1c8071e7,"Ye darad bahut zyada hain kaal subah se, Mujhe ear pain on the right side ki shikayat hain. Main 50 saal ki hun.",indic_bert,SURGERY,OBGYN,0.0832740068435669,S4,S5,0.20998524129390717,Hinglish,23
551::v0::0d61d3fc,"PREOPERATIVE DIAGNOSIS:  ,Metastatic renal cell carcinoma.,POSTOPERATIVE DIAGNOSIS:,  Metastatic renal cell carcinoma.,PROCEDURE PERFORMED:,  Left metastasectomy of metastatic renal cell carcinoma with additional mediastinal lymph node dissection and additional fiberoptic bronchoscopy used to confirm adequate placement of the double-lumen endotracheal tube with a tube thoracostomy, which was used to drain the left chest after the procedure.,ANESTHESIA:,  General endotracheal anesthesia with double-lumen endotracheal tube.,FINDINGS:,  Multiple pleural surface seeding, many sub-millimeter suspicious looking lesions.,DISPOSITION OF SPECIMENS:,To Pathology for permanent analysis as well as tissue banking.  The lesions sent for pathologic analysis were the following,,1.  Level 8 lymph node.,2.  Level 9 lymph node.,3.  Wedge, left upper lobe apex, which was also sent to the tissue bank and possible multiple lesions within this wedge.,4.  Wedge, left upper lobe posterior.,5.  Wedge, left upper lobe anterior.,6.  Wedge, left lower lobe superior segment.,7.  Wedge, left lower lobe diaphragmatic surface, anterolateral.,8.  Wedge, left lower lobe, anterolateral.,9.  Wedge, left lower lobe lateral adjacent to fissure.,10.  Wedge, left upper lobe, apex anterior.,11.  Lymph node package, additional level 8 lymph node.,ESTIMATED BLOOD LOSS:,  Less than 100 mL.,CONDITION OF THE PATIENT AFTER SURGERY: , Stable.,HISTORY OF PROCEDURE: , The patient was given preoperative informed consent for the procedure as well as for the clinical trial he was enrolled into.  The patient agreed based on the risks and the benefits of the procedure, which were presented to him and was taken to the operating room.  A correct time out procedure was performed.  The patient was placed into the supine position.  He was given general anesthesia, was endotracheally intubated without incident with a double-lumen endotracheal tube.  Fiberoptic bronchoscopy was used to perform confirmation of adequate placement of the double-lumen tube.  Following this, the decision was made to proceed with the surgery.  The patient was rolled into the right lateral decubitus position with the left side up.  All pressure points were padded.  The patient had a sterile DuraPrep preparation to the left chest.  A sterile drape around that was applied.  Also, the patient had Marcaine infused into the incision area.  Following this, the patient had a posterolateral thoracotomy incision, which was a muscle-sparing incision with a posterior approach just over the ausculatory triangle.  The incision was approximately 10 cm in size.  This was created with a 10-blade scalpel.  Bovie electrocautery was used to dissect the subcutaneous tissues.  The auscultatory triangle was opened.  The posterior aspect of the latissimus muscle was divided from the adjacent tissue and retracted anteriorly.  The muscle was not divided.  After the latissimus muscle was retracted anteriorly, the ribs were counted, and the sixth rib was identified.  The superior surface of the sixth rib was incised with Bovie electrocautery and the sixth rib was divided with rib shears.  Following this, the patient had the entire intercostal muscle separated from the superior aspect of the sixth rib on the left as far as the Bovie would reach.  The left lung was allowed to collapse and meticulous inspection of the left lung identified the lesions, which were taken out with stapled wedge resections via a TA30 green load stapler for all of the wedges.  The patient tolerated the procedure well without any complications.  The largest lesion was the left upper lobe apex lesion, which was possibly multiple lesions, which was taken in one large wedge segment, and this was also adjacent to another area of the wedges.  The patient had multiple pleural abnormalities, which were identified on the surface of the lung.  These were small white spotty looking lesions and were not confirmed to be tumor implants, but were suspicious to be multiple areas of tumor.  Based on this, the wedges of the tumors that were easily palpable were excised with complete excision of all palpable lesions.  Following this, the patient had a 32-French chest tube placed in the anteroapical position.  A 19-French Blake was placed in the posterior apical position.  The patient had the intercostal space reapproximated with #2-0 Vicryl suture, and the lung was allowed to be re-expanded under direct visualization.  Following this, the chest tubes were placed to Pleur-evac suction and the auscultatory triangle was closed with 2-0 Vicryl sutures.  The deeper tissue was closed with 3-0 Vicryl suture, and the skin was closed with running 4-0 Monocryl suture in a subcuticular fashion.  The patient tolerated the procedure well and had no complications.",indic_bert,SURGERY,OBGYN,0.08338870108127594,S4,S5,0.21161632239818573,Hinglish,710
551::v1::ca7d8548,"Meraa bahot dard ho rehaa hai, Mujhe PREOPERATIVE DIAGNOSIS: ,Metastatic renal cell carcinoma.",indic_bert,SURGERY,OBGYN,0.08273976296186447,S4,S5,0.21103346347808838,Hinglish,13
551::v2::e9581102,"Mujhe tabiyat ki shikayat hai, Mujhe PREOPERATIVE DIAGNOSIS: ,Metastatic renal cell carcinoma.",indic_bert,SURGERY,OBGYN,0.08295131474733353,S4,S5,0.21078650653362274,Hinglish,12
551::v3::fc090ab6,"Ye dard bohot zyada he kaal subah se, Mujhe PREOPERATIVE DIAGNOSIS: ,Metastatic renal cell carcinoma.",indic_bert,SURGERY,OBGYN,0.08333203196525574,S4,S5,0.21023352444171906,Hinglish,15
554::v0::2ff40d35,"TITLE OF OPERATION:,  Mediastinal exploration and delayed primary chest closure.,INDICATION FOR SURGERY:,  The patient is a 12-day-old infant who has undergone a modified stage I Norwood procedure with a Sano modification.  The patient experienced an unexplained cardiac arrest at the completion of the procedure, which required institution of extracorporeal membrane oxygenation for more than two hours following discontinuation of cardiopulmonary bypass.  The patient has been successfully resuscitated with extracorporeal membrane oxygenation and was decannulated 48 hours ago.  She did not meet the criteria for delayed primary chest closure.,PREOP DIAGNOSIS: , Open chest status post modified stage I Norwood procedure.,POSTOP DIAGNOSIS: , Open chest status post modified stage I Norwood procedure.,ANESTHESIA:,  General endotracheal.,COMPLICATIONS:,  None.,FINDINGS: , No evidence of intramediastinal purulence or hematoma.  At completion of the procedure no major changes in hemodynamic performance.,DETAILS OF THE PROCEDURE: , After obtaining informed consent, the patient was brought to the room, placed on the operating room table in supine position.  Following the administration of general endotracheal anesthesia, the chest was prepped and draped in the usual sterile fashion and all the chest drains were removed.  The chest was then prepped and draped in the usual sterile fashion and previously placed segmental AlloDerm was removed.  The mediastinum was then thoroughly irrigated with diluted antibiotic irrigation and both pleural cavities suctioned.  Through a separate incision and another 15-French Blake drain was inserted and small titanium clips were utilized to mark the rightward aspect of the RV-PA connection as well as inferior most aspect of the ventriculotomy.  The pleural spaces were opened widely and the sternum was then spilled with vancomycin paste and closed the sternum with steel wires.  The subcutaneous tissue and skin were closed in layers.  There was no evidence of significant increase in central venous pressure or desaturation.  The patient tolerated the procedure well.  Sponge and needle counts were correct times 2 at the end of the procedure.  The patient was transferred to the Pediatric Intensive Care Unit shortly thereafter in critical but stable condition.,I was the surgical attending present in the operating room in charge of the surgical  procedure throughout the entire length of the case.",indic_bert,SURGERY,OBGYN,0.0831344947218895,S1,S5,0.21144048869609833,Hinglish,353
554::v1::67574d36,"Mera bahut dardh ho rha hai, Mujhe TITLE OF OPERATION:, Mediastinal exploration and delayed primary chest closure.",indic_bert,SURGERY,OBGYN,0.08301788568496704,S4,S5,0.2105124294757843,Hinglish,17
554::v2::64f80bcd,"Mujhe tabiyat ki shikayat hain, Mujhe TITLE OF OPERATION:, Mediastinal exploration and delayed primary chest closure.",indic_bert,SURGERY,OBGYN,0.08371393382549286,S4,S5,0.2098919302225113,Hinglish,16
554::v3::57bccf14,"Yeh dard bohot jiyada hai kal subah se, Mujhe TITLE OF OPERATION:, Mediastinal exploration and delayed primary chest closure.",indic_bert,SURGERY,OBGYN,0.08358489722013474,S4,S5,0.21026436984539032,Hinglish,19
555::v0::30330d80,"PROCEDURE: , Medial branch rhizotomy, lumbosacral.,INFORMED CONSENT:,  The risks, benefits and alternatives of the procedure were discussed with the patient.  The patient was given opportunity to ask questions regarding the procedure, its indications and the associated risks.,The risk of the procedure discussed include infection, bleeding, allergic reaction, dural puncture, headache, nerve injuries, spinal cord injury, and cardiovascular and CNS side effects with possible of vascular entry of medications.  I also informed the patient of potential side effects or reactions to the medications potentially used during the procedure including sedatives, narcotics, nonionic contrast agents, anesthetics, and corticosteroids.,The patient was informed both verbally and in writing.  The patient understood the informed consent and desired to have the procedure performed.,SEDATION: , The patient was given conscious sedation and monitored throughout the procedure.  Oxygenation was given.  The patient's oxygenation and vital signs were closely followed to ensure the safety of the administration of the drugs.,PROCEDURE:  ,The patient remained awake throughout the procedure in order to interact and give feedback.  The x-ray technician was supervised and instructed to operate the fluoroscopy machine.  The patient was placed in the prone position on the treatment table with a pillow under the abdomen to reduce the natural lumbar lordosis.  The skin over and surrounding the treatment area was cleaned with Betadine.  The area was covered with sterile drapes, leaving a small window opening for needle placement.  Fluoroscopy was used to identify the boney landmarks of the spine and the planned needle approach.  The skin, subcutaneous tissue, and muscle within the planned approach were anesthetized with 1% Lidocaine.  With fluoroscopy, a Teflon coated needle, ***, was gently guided into the region of the Medial Branch nerves from the Dorsal Ramus of ***.  Specifically, each needle tip was inserted to the bone at the groove between the transverse process and superior articular process on lumbar vertebra, or for sacral vertebrae at the lateral-superior border of the posterior sacral foramen.  Needle localization was confirmed with AP and lateral radiographs.,The following technique was used to confirm placement at the Medial Branch nerves.  Sensory stimulation was applied to each level at 50 Hz; paresthesias were noted at,*** volts.  Motor stimulation was applied at 2 Hz with 1 millisecond duration; corresponding paraspinal muscle twitching without extremity movement was noted at *** volts.,Following this, the needle Trocar was removed and a syringe containing 1% lidocaine was attached.  At each level, after syringe aspiration with no blood return, 1cc 1% lidocaine was injected to anesthetize the Medial Branch nerve and surrounding tissue.  After completion of each nerve block a lesion was created at that level with a temperature of 85 degrees Celsius for 90 seconds.  All injected medications were preservative free.  Sterile technique was used throughout the procedure.,COMPLICATIONS:,  None.  No complications.,The patient tolerated the procedure well and was sent to the recovery room in good condition.,DISCUSSION: , Post-procedure vital signs and oximetry were stable.  The patient was discharged with instructions to ice the injection site as needed for 15-20 minutes as frequently as twice per hour for the next day and to avoid aggressive activities for 1 day.  The patient was told to resume all medications.  The patient was told to be in relative rest for 1 day but then could resume all normal activities.,The patient was instructed to seek immediate medical attention for shortness of breath, chest pain, fever, chills, increased pain, weakness, sensory or motor changes, or changes in bowel or bladder function.,Follow up appointment was made in approximately 1 week.",indic_bert,SURGERY,OBGYN,0.08309993147850037,S4,S5,0.21168042719364166,Hinglish,577
555::v1::3e3b6ea5,"Mera bahot dard ho raha he, Mujhe PROCEDURE: , Medial branch rhizotomy, lumbosacral.",indic_bert,SURGERY,OBGYN,0.08329664915800095,S4,S5,0.21033325791358948,Hinglish,13
555::v2::61e1d827,"Mujhe tabiyat ki shikayat hain, Mujhe PROCEDURE: , Medial branch rhizotomy, lumbosacral.",indic_bert,SURGERY,OBGYN,0.08339933305978775,S4,S5,0.21021080017089844,Hinglish,12
555::v3::a742fdbb,"Ye dard bahot ziyada hain kal subah se, Mujhe PROCEDURE: , Medial branch rhizotomy, lumbosacral.",indic_bert,SURGERY,OBGYN,0.08344049006700516,S4,S5,0.2106236219406128,Hinglish,15
560::v0::67045017,"OPERATIVE NOTE:  ,The patient was placed in the supine position under general anesthesia, and prepped and draped in the usual manner.  The penis was inspected.  The meatus was inspected and an incision was made in the dorsal portion of the meatus up towards the tip of the penis connecting this with the ventral urethral groove.  This was incised longitudinally and closed transversely with 5-0 chromic catgut sutures.  The meatus was calibrated and accepted the calibrating instrument without difficulty, and there was no stenosis.  An incision was made transversely below the meatus in a circumferential way around the shaft of the penis, bringing up the skin of the penis from the corpora.  The glans was undermined with sharp dissection and hemostasis was obtained with a Bovie.  Using a skin hook, the meatus was elevated ventrally and the glans flaps were reapproximated using 5-0 chromic catgut, creating a new ventral portion of the glans using the flaps of skin.  There was good viability of the skin.  The incision around the base of the penis was performed, separating the foreskin that was going to be removed from the coronal skin.  This was removed and hemostasis was obtained with a Bovie.  0.25% Marcaine was infiltrated at the base of the penis for post-op pain relief, and the coronal and penile skin was reanastomosed using 4-0 chromic catgut.  At the conclusion of the procedure, Vaseline gauze was wrapped around the penis.  There was good hemostasis and the patient was sent to the recovery room in stable condition.",indic_bert,SURGERY,OBGYN,0.08322986960411072,S4,S5,0.21141915023326874,Hinglish,252
560::v1::806ae96b,"Meraa bohot darad hoo rha hai, Mujhe OPERATIVE NOTE: ,The patient was placed in the supine position under general anesthesia, and prepped and draped in the usual manner.",indic_bert,SURGERY,OBGYN,0.08311980217695236,S4,S5,0.21059206128120422,Hinglish,28
560::v2::ccbafb35,"Mujhe tabiyat ki shikayat hy, Mujhe OPERATIVE NOTE: ,The patient was placed in the supine position under general anesthesia, and prepped and draped in the usual manner.",indic_bert,SURGERY,OBGYN,0.08321380615234375,S4,S5,0.21054218709468842,Hinglish,27
560::v3::85ce661d,"Ye darad bohot jyada hai kaal subah se, Mujhe OPERATIVE NOTE: ,The patient was placed in the supine position under general anesthesia, and prepped and draped in the usual manner.",indic_bert,SURGERY,OBGYN,0.08313623070716858,S4,S5,0.210722416639328,Hinglish,30
570::v0::b9eb8642,"REASON FOR VISIT:  ,This is an 83-year-old woman referred for diagnostic lumbar puncture for possible malignancy by Dr. X. She is accompanied by her daughter.,HISTORY OF PRESENT ILLNESS:,  The patient' daughter tells me that over the last month the patient has gradually stopped walking even with her walker and her left arm has become gradually less functional.  She is not able to use the walker because her left arm is so weak.  She has not been having any headaches.  She has had a significant decrease in appetite.  She is known to have lung cancer, but Ms. Wilson does not know what kind.  According to her followup notes, it is presumed non-small cell lung cancer of the left upper lobe of the lung.  The last note I have to evaluate is from October 2008.  CT scan from 12/01/2009 shows atrophy and small vessel ischemic change, otherwise a normal head CT, no mass lesion.  I also reviewed the MRI from September 2009, which does not suggest normal pressure hydrocephalus and shows no mass lesion.,Blood tests from 11/18/2009 demonstrate platelet count at 132 and INR of 1.0.,MAJOR FINDINGS: , The patient is a pleasant and cooperative woman who answers the questions the best she can and has difficulty moving her left arm and hand.  She also has pain in her left arm and hand at a level of 8-9/10.,VITAL SIGNS: , Blood pressure 126/88, heart rate 70, respiratory rate 16, and weight 95 pounds.,I screened the patient with questions to determine whether it is likely she has abnormal CSF pressure and she does not have any of the signs that would suggest this, so we performed the procedure in the upright position.,PROCEDURE:,  Lumbar puncture, diagnostic (CPT 62270).,PREOPERATIVE DIAGNOSIS: , Possible CSF malignancy.,POSTOPERATIVE DIAGNOSIS:  ,To be determined after CSF evaluation.,PROCEDURE PERFORMED: , Lumbar puncture.,ANESTHESIA: , Local with 2% lidocaine at the L4-L5 level.,SPECIMEN REMOVED:  ,15 cc of clear CSF.,ESTIMATED BLOOD LOSS: , None.,DESCRIPTION OF THE PROCEDURE:  ,I explained the procedure, its rationale, risks, benefits, and alternatives to the patient and her daughter.  The patient' daughter remained present throughout the procedure.  The patient provided written consent and her daughter signed as witness to the consent.,I located the iliac crest and spinous processes before the procedure and determined the level I planned for the puncture.  During the procedure, I spoke constantly with the patient to explain what was happening and to warn when there might be pain or discomfort.  The skin was prepped with chlorhexidine solution with the patient seated on the chair leaning forward with her face resting on the exam table.  Using local anesthetic and aseptic technique, I inserted a 20-gauge spinal needle at the L4-L5 interspace and 15 cc of CSF was collected without difficulty.,The patient tolerated the procedure well.,ASSESSMENT:  ,White blood cells 1, red blood cells 54, glucose 59, protein 51, Gram stain negative, bacterial culture negative after three days, and remaining tests pending.",indic_bert,SURGERY,OBGYN,0.08320161700248718,S4,S5,0.2115127146244049,Hinglish,482
570::v1::1183b93e,"Mera bahut dardh hoo raha hai, Mujhe REASON FOR VISIT: ,This is an 83-year-old woman referred for diagnostic lumbar puncture for possible malignancy by Dr.",indic_bert,SURGERY,OBGYN,0.08318556100130081,S4,S5,0.21020174026489258,Hinglish,25
570::v2::09cf9c05,"Mujhe tabiyat ki shikayat hain, Mujhe REASON FOR VISIT: ,This is an 83-year-old woman referred for diagnostic lumbar puncture for possible malignancy by Dr.",indic_bert,SURGERY,OBGYN,0.08323663473129272,S4,S5,0.21023814380168915,Hinglish,24
570::v3::251964e6,"Yeh dard bohot jyada hai kal subha se, Mujhe REASON FOR VISIT: ,This is an 83-year-old woman referred for diagnostic lumbar puncture for possible malignancy by Dr.",indic_bert,SURGERY,OBGYN,0.08326136320829391,S4,S5,0.21028897166252136,Hinglish,27
